ID,TITLE,ANSWER,Level,lex_score,grammar_score,dictation_score,reasons
3019,#3019 WFD,Art students display their creations for everyone at school to admire.,2,1,0,2,"lex=1(rare_avg=3.75: creations(3.53), admire(3.97)) | dictation=long(11); dense(7)"
3020,#3020 WFD,Both students and staff can buy parking passes on the internet.,2,0,0,2,"lex=0(rare_avg=4.46: passes(4.45), parking(4.47)) | dictation=long(11); dense(6)"
3021,#3021 WFD,You can find cheaper school books listed on the school's site.,2,0,0,3,"lex=0(rare_avg=4.03: school's(3.84), cheaper(4.22)) | dictation=contraction; long(11); dense(7)"
3022,#3022 WFD,Students have regular meetings with their own tutors for help.,1,1,0,0,"lex=1(rare_avg=3.82: tutors(3.15), meetings(4.48))"
3023,#3023 WFD,Ensure restful sleep the night before a test for optimal performance.,2,1,0,2,"lex=1(rare_avg=3.34: restful(2.75), optimal(3.94)) | dictation=long(11); dense(7)"
3024,#3024 WFD,Industry experts will talk about jobs in automated workplaces soon.,1,1,0,1,"lex=1(rare_avg=3.55: workplaces(3.19), automated(3.91)) | dictation=dense(7)"
3025,#3025 WFD,Women around the world like various forms of entertainment a lot.,2,0,0,2,"lex=0(rare_avg=4.67: entertainment(4.60), forms(4.73)) | dictation=long(11); dense(8)"
3026,#3026 WFD,More people work in making things than in farming or fishing.,2,0,0,2,"lex=0(rare_avg=4.34: farming(4.21), fishing(4.47)) | dictation=long(11); dense(6)"
3027,#3027 WFD,We need to study more to make sure about this thing.,1,0,0,1,"lex=0(rare_avg=5.46: study(5.26), sure(5.67)) | dictation=long(11)"
3028,#3028 WFD,"Modern diets often contain excessive sugar, overwhelming our bodies' capabilities.",1,1,0,1,"lex=1(rare_avg=3.87: diets(3.66), overwhelming(4.08)) | dictation=dense(9)"
3029,#3029 WFD,Doing exercises regularly is really good for your health.,1,0,0,1,"lex=0(rare_avg=4.32: exercises(4.12), regularly(4.52)) | dictation=dense(6)"
3030,#3030 WFD,Changing weather is starting to affect animals and where they live.,2,0,1,2,"lex=0(rare_avg=4.67: affect(4.59), changing(4.76)) | grammar=relative(where) | dictation=long(11); dense(6)"
3031,#3031 WFD,The student advisor was aware that today's lecture was not happening.,2,0,0,3,"lex=0(rare_avg=4.07: advisor(4.01), lecture(4.14)) | dictation=contraction; long(11); dense(6)"
3032,#3032 WFD,Students should look at online resources before their classes start.,1,0,1,1,"lex=0(rare_avg=4.84: classes(4.77), resources(4.91)) | grammar=modal(should) | dictation=dense(6)"
3033,#3033 WFD,The cooperators use ongoing assessments as their ways of checking work.,2,2,0,2,"lex=2(rare_avg=2.79: cooperators(1.78), assessments(3.79)) | dictation=long(11); dense(7)"
3034,#3034 WFD,There are more postgrad students here than is usually seen.,1,1,0,0,"lex=1(rare_avg=3.60: postgrad(2.05), usually(5.15))"
3035,#3035 WFD,The new theory uses the latest research to explain things better.,2,0,0,2,"lex=0(rare_avg=4.88: theory(4.88), uses(4.88)) | dictation=long(11); dense(8)"
3036,#3036 WFD,This website is made to be easy for people to use.,1,0,0,1,"lex=0(rare_avg=5.19: website(5.09), easy(5.29)) | dictation=long(11)"
3037,#3037 WFD,Art students have a good chance of getting scholarships these days.,2,0,0,2,"lex=0(rare_avg=4.50: scholarships(3.76), students(5.25)) | dictation=long(11); dense(7)"
3038,#3038 WFD,Crafting items individually differs greatly from mass batch production methods.,1,1,0,1,"lex=1(rare_avg=3.58: crafting(3.51), differs(3.66)) | dictation=dense(9)"
3039,#3039 WFD,The study guides offer numerous helpful strategies for exam preparation.,1,0,0,1,"lex=0(rare_avg=4.12: guides(3.99), exam(4.26)) | dictation=dense(8)"
3040,#3040 WFD,This class really helps you to think through problems better.,1,0,0,1,"lex=0(rare_avg=4.96: helps(4.74), problems(5.19)) | dictation=dense(6)"
3041,#3041 WFD,Today's class will show you different ways to show data clearly.,2,0,0,3,"lex=0(rare_avg=4.72: today's(4.53), clearly(4.92)) | dictation=contraction; long(11); dense(8)"
3042,#3042 WFD,Teachers should make what they want students to learn very clear.,2,0,1,2,"lex=0(rare_avg=4.96: teachers(4.74), learn(5.17)) | grammar=modal(should) | dictation=long(11); dense(6)"
3043,#3043 WFD,Colleges are now putting money into new ways to teach with tech.,2,0,0,2,"lex=0(rare_avg=4.46: colleges(4.25), teach(4.67)) | dictation=long(12); dense(7)"
3044,#3044 WFD,Getting enough money for research is very important for universities.,1,0,1,1,"lex=0(rare_avg=4.88: universities(4.36), research(5.39)) | grammar=passive(is very important) | dictation=dense(6)"
3045,#3045 WFD,Sleeping too much might not be as good as you think.,2,0,1,1,"lex=0(rare_avg=5.28: sleeping(4.56), much(6.00)) | grammar=modal(might) | dictation=long(11)"
3046,#3046 WFD,It's hard for farmers to work with the weather being so strange.,2,0,0,3,"lex=0(rare_avg=4.54: farmers(4.43), strange(4.64)) | dictation=contraction; long(12); dense(6)"
3047,#3047 WFD,We want everyone in our department to succeed together.,1,0,0,0,"lex=0(rare_avg=4.76: succeed(4.29), department(5.23))"
3048,#3048 WFD,Work through these math questions using what you've learned.,1,0,0,2,"lex=0(rare_avg=4.65: math(4.45), learned(4.85)) | dictation=contraction; dense(6)"
3049,#3049 WFD,The new professor will teach their first chemistry class tomorrow.,1,0,0,1,"lex=0(rare_avg=4.51: chemistry(4.35), teach(4.67)) | dictation=dense(7)"
3050,#3050 WFD,You can find your class times on the school's web page.,2,0,0,3,"lex=0(rare_avg=4.29: school's(3.84), web(4.74)) | dictation=contraction; long(11); dense(6)"
3051,#3051 WFD,Doing things and just learning about them in school are different.,2,0,1,1,"lex=0(rare_avg=5.25: learning(4.92), different(5.59)) | grammar=passive(are different) | dictation=long(11)"
3052,#3052 WFD,"All living things, no matter how different, share some same parts.",2,0,0,3,"lex=0(rare_avg=5.13: parts(5.07), share(5.20)) | dictation=list_enum; long(11); dense(6)"
3053,#3053 WFD,People who study journalism usually work in news or public relations.,2,0,1,2,"lex=0(rare_avg=4.39: journalism(4.12), relations(4.67)) | grammar=relative(who) | dictation=long(11); dense(8)"
3054,#3054 WFD,"To know when we're open, please look at our online site.",2,0,0,3,"lex=0(rare_avg=5.21: online(5.19), site(5.22)) | dictation=contraction; long(11); dense(7)"
3055,#3055 WFD,Reserve your books at the library's help desk for easy pickup.,2,1,0,3,"lex=1(rare_avg=3.40: library's(2.93), pickup(3.86)) | dictation=contraction; long(11); dense(7)"
3056,#3056 WFD,The school's garden becomes a beautiful spot to relax during summertime.,2,1,0,3,"lex=1(rare_avg=3.54: summertime(3.25), school's(3.84)) | dictation=contraction; long(11); dense(7)"
3057,#3057 WFD,Parents often simplify their vocabulary when speaking with their kids.,1,1,0,1,"lex=1(rare_avg=3.64: simplify(3.46), vocabulary(3.82)) | dictation=dense(6)"
3058,#3058 WFD,True or false tests seem harder to students than essay questions.,2,0,0,2,"lex=0(rare_avg=4.40: essay(4.23), harder(4.57)) | dictation=long(11); dense(8)"
3059,#3059 WFD,It's best to email your teachers if you have questions about class.,2,0,0,3,"lex=0(rare_avg=4.71: email(4.68), teachers(4.74)) | dictation=contraction; long(12); dense(6)"
3060,#3060 WFD,Plan your study time well to make sure you review everything.,2,0,0,2,"lex=0(rare_avg=5.19: review(5.12), study(5.26)) | dictation=long(11); dense(8)"
3061,#3061 WFD,We're still not sure what really happened in those old stories.,2,0,0,3,"lex=0(rare_avg=5.08: stories(4.95), happened(5.20)) | dictation=contraction; long(11); dense(6)"
3062,#3062 WFD,Researchers are using the web to look into different problems now.,2,0,0,2,"lex=0(rare_avg=4.56: researchers(4.39), web(4.74)) | dictation=long(11); dense(6)"
3063,#3063 WFD,The law is there to protect people who put money into businesses.,2,0,1,2,"lex=0(rare_avg=4.79: businesses(4.66), protect(4.92)) | grammar=relative(who) | dictation=long(12); dense(6)"
3064,#3064 WFD,You have to turn in your schoolwork at the weekend.,1,1,0,0,"lex=1(rare_avg=3.84: schoolwork(2.75), weekend(4.93))"
3065,#3065 WFD,Everyone here has to follow the rules of this place.,1,0,0,0,"lex=0(rare_avg=5.10: rules(5.06), follow(5.14))"
3066,#3066 WFD,Check with your teacher before you turn in your big paper.,1,0,0,1,"lex=0(rare_avg=4.97: teacher(4.88), paper(5.07)) | dictation=long(11)"
3067,#3067 WFD,This research is making us question what we thought we knew.,1,0,0,1,"lex=0(rare_avg=5.28: knew(5.20), question(5.35)) | dictation=long(11)"
3068,#3068 WFD,Calculating how things move is part of physics and math.,1,0,0,1,"lex=0(rare_avg=3.98: calculating(3.57), physics(4.39)) | dictation=dense(6)"
3069,#3069 WFD,"If there's a fire, everyone should leave by the nearest exit.",2,0,1,3,"lex=0(rare_avg=4.23: nearest(4.11), exit(4.35)) | grammar=modal(should) | dictation=contraction; long(11); dense(6)"
3070,#3070 WFD,Writing things down can help you pay attention better in class.,2,0,0,2,"lex=0(rare_avg=5.09: writing(5.07), attention(5.11)) | dictation=long(11); dense(7)"
3071,#3071 WFD,Think of everything you get from the school as helpful tools.,2,0,0,2,"lex=0(rare_avg=4.51: helpful(4.43), tools(4.59)) | dictation=long(11); dense(6)"
3072,#3072 WFD,We have good ways to learn how the brain works now.,1,0,0,1,"lex=0(rare_avg=5.00: brain(4.94), ways(5.06)) | dictation=long(11)"
3073,#3073 WFD,Class representatives will bring forms for you to vote on things.,2,0,0,2,"lex=0(rare_avg=4.62: representatives(4.52), forms(4.73)) | dictation=long(11); dense(6)"
3074,#3074 WFD,Make sure to look over your work well before you finish.,2,0,0,2,"lex=0(rare_avg=5.29: finish(4.91), sure(5.67)) | dictation=long(11); dense(6)"
3075,#3075 WFD,There's going to be a show in the main hall at school.,2,0,0,3,"lex=0(rare_avg=5.05: hall(4.87), main(5.24)) | dictation=contraction; long(12); dense(6)"
3076,#3076 WFD,"The library boasts a large, important collection on economic history.",1,0,0,1,"lex=0(rare_avg=4.24: boasts(3.61), library(4.86)) | dictation=dense(7)"
3077,#3077 WFD,Sign up now if you want to go to the conference.,1,0,0,1,"lex=0(rare_avg=5.04: conference(5.01), sign(5.08)) | dictation=long(11)"
3078,#3078 WFD,Long makeup use can sometimes lead to unexpected allergies.,1,0,0,1,"lex=0(rare_avg=3.93: allergies(3.63), unexpected(4.23)) | dictation=dense(7)"
3079,#3079 WFD,Visit the gallery on Fridays when it's open to everyone.,1,0,0,1,"lex=0(rare_avg=4.77: gallery(4.49), visit(5.04)) | dictation=contraction"
3080,#3080 WFD,Students from all over come here to study as international scholars.,1,0,0,1,"lex=0(rare_avg=4.69: scholars(4.12), students(5.25)) | dictation=long(11)"
3081,#3081 WFD,The government should help colleges and universities to grow bigger.,1,0,1,1,"lex=0(rare_avg=4.30: colleges(4.25), universities(4.36)) | grammar=modal(should) | dictation=dense(6)"
3082,#3082 WFD,Ask your tutor for extra help if you really need it.,2,0,0,2,"lex=0(rare_avg=4.33: tutor(3.67), extra(4.98)) | dictation=long(11); dense(6)"
3083,#3083 WFD,Answering some questions is needed to change your password.,1,0,1,0,"lex=0(rare_avg=4.06: password(4.06), answering(4.07)) | grammar=passive(is needed)"
3084,#3084 WFD,Write down where you got your information from very carefully.,1,0,1,0,"lex=0(rare_avg=4.75: carefully(4.46), write(5.03)) | grammar=relative(where)"
3085,#3085 WFD,New economics students have a meeting coming up on Tuesday.,1,0,0,0,"lex=0(rare_avg=4.79: economics(4.42), meeting(5.15))"
3086,#3086 WFD,Pick a question that's safe when you make a new password.,2,0,0,3,"lex=0(rare_avg=4.56: password(4.06), safe(5.07)) | dictation=contraction; long(11); dense(7)"
3087,#3087 WFD,Old tools and artifacts are found at archeological dig sites.,1,1,0,1,"lex=1(rare_avg=3.33: archeological(2.93), artifacts(3.72)) | dictation=dense(7)"
3088,#3088 WFD,The student graduation is a ceremony that's known by many.,1,0,0,2,"lex=0(rare_avg=4.25: graduation(4.07), ceremony(4.42)) | dictation=contraction; dense(6)"
3089,#3089 WFD,Printers now automatically print stuff on both paper sides.,1,0,0,1,"lex=0(rare_avg=4.07: printers(3.62), automatically(4.52)) | dictation=dense(6)"
3090,#3090 WFD,Medical students need to clean their hands before coming in.,1,0,0,1,"lex=0(rare_avg=5.06: clean(4.97), medical(5.16)) | dictation=dense(6)"
3091,#3091 WFD,"We're not taking requests for more stuff right now, sorry.",1,0,0,2,"lex=0(rare_avg=4.71: requests(4.28), stuff(5.14)) | dictation=contraction; dense(6)"
3092,#3092 WFD,The coffee machine upstairs isn't working at the moment.,1,0,0,2,"lex=0(rare_avg=4.37: upstairs(3.87), coffee(4.86)) | dictation=contraction; dense(6)"
3093,#3093 WFD,Kids learn their first language easily without any lessons.,1,0,0,1,"lex=0(rare_avg=4.64: lessons(4.38), easily(4.91)) | dictation=dense(7)"
3094,#3094 WFD,Sociology policies from the government try to fix social issues.,1,0,0,1,"lex=0(rare_avg=4.25: sociology(3.78), policies(4.71)) | dictation=dense(7)"
3095,#3095 WFD,Cells in animals and plants are kind of similar to each other.,1,0,0,1,"lex=0(rare_avg=4.73: plants(4.71), cells(4.75)) | dictation=long(12)"
3096,#3096 WFD,Graphs are really helpful when you study places and maps.,1,0,0,1,"lex=0(rare_avg=3.98: graphs(3.55), maps(4.42)) | dictation=dense(6)"
3097,#3097 WFD,"Sugar consists of carbon, hydrogen, and oxygen in small amounts.",1,0,0,2,"lex=0(rare_avg=4.12: hydrogen(3.98), oxygen(4.25)) | dictation=list_enum; dense(7)"
3098,#3098 WFD,Different water creatures have different amounts of water in them.,1,0,1,1,"lex=0(rare_avg=4.31: creatures(4.21), amounts(4.41)) | grammar=perfect(have different) | dictation=dense(6)"
3099,#3099 WFD,Keep practicing a lot if you want to get good at something.,2,0,0,2,"lex=0(rare_avg=4.80: practicing(3.99), lot(5.61)) | dictation=long(12); dense(7)"
3100,#3100 WFD,"Put your bags over there where they're supposed to go, please.",2,0,1,3,"lex=0(rare_avg=4.67: bags(4.43), supposed(4.91)) | grammar=relative(where) | dictation=contraction; long(11); dense(6)"
3101,#3101 WFD,Thinking clearly about what you're saying is important at school.,2,0,1,2,"lex=0(rare_avg=5.08: clearly(4.92), thinking(5.24)) | grammar=passive(is important) | dictation=contraction; dense(6)"
3102,#3102 WFD,This place has lots of different kinds of underwater life.,1,0,1,1,"lex=0(rare_avg=4.21: underwater(3.92), kinds(4.51)) | grammar=perfect(has lots of different) | dictation=dense(6)"
3103,#3103 WFD,Psychology and philosophy aren't really related most of the time.,1,0,0,2,"lex=0(rare_avg=4.40: psychology(4.31), philosophy(4.49)) | dictation=contraction; dense(6)"
3104,#3104 WFD,"After university, you might need more training for your job.",1,0,1,0,"lex=0(rare_avg=5.29: training(5.18), university(5.39)) | grammar=modal(might)"
3105,#3105 WFD,Our school has lots of different things for students to use.,2,0,1,2,"lex=0(rare_avg=5.06: lots(4.88), students(5.25)) | grammar=perfect(has lots of different) | dictation=long(11); dense(6)"
3106,#3106 WFD,The staff at the front desk can help you find a house.,2,0,0,2,"lex=0(rare_avg=4.75: desk(4.43), staff(5.08)) | dictation=long(12); dense(6)"
3107,#3107 WFD,The book argues that sometimes tech does more bad than good.,2,0,0,2,"lex=0(rare_avg=4.37: argues(4.04), tech(4.69)) | dictation=long(11); dense(6)"
3108,#3108 WFD,The library isn't open as long when it's summertime.,1,0,0,2,"lex=0(rare_avg=4.05: summertime(3.25), library(4.86)) | dictation=contraction; dense(6)"
3109,#3109 WFD,They found a laptop in the place where they study biology.,2,0,1,1,"lex=0(rare_avg=4.22: biology(4.22), laptop(4.23)) | grammar=relative(where) | dictation=long(11)"
3110,#3110 WFD,We let people come and look at the school every year.,2,0,0,2,"lex=0(rare_avg=5.65: let(5.60), school(5.71)) | dictation=long(11); dense(6)"
3111,#3111 WFD,Private money often pays for job training courses at schools.,1,0,0,1,"lex=0(rare_avg=4.36: pays(4.26), courses(4.46)) | dictation=dense(8)"
3112,#3112 WFD,You need a good ruler to measure things right.,1,0,0,1,"lex=0(rare_avg=4.25: ruler(3.84), measure(4.65)) | dictation=dense(6)"
3113,#3113 WFD,Your grades come from working alone and with others on projects.,2,0,0,2,"lex=0(rare_avg=4.54: grades(4.28), projects(4.81)) | dictation=long(11); dense(6)"
3114,#3114 WFD,There are many different things you can study in cultural classes.,2,0,1,2,"lex=0(rare_avg=4.76: cultural(4.75), classes(4.77)) | grammar=passive(are many different) | dictation=long(11); dense(6)"
3115,#3115 WFD,"After class, we can all meet in the main school office.",1,0,0,1,"lex=0(rare_avg=5.25: main(5.24), meet(5.27)) | dictation=long(11)"
3116,#3116 WFD,"When you do research, it's best to not have too much info.",1,0,0,2,"lex=0(rare_avg=4.99: info(4.60), research(5.39)) | dictation=contraction; long(12)"
3117,#3117 WFD,Using charts makes it easier to understand numbers and data.,1,0,0,1,"lex=0(rare_avg=4.46: charts(4.16), easier(4.76)) | dictation=dense(7)"
